"CNES","VINC_SUS","TPGESTAO","QTLEITP1","QTLEITP2","CODUFMUN","DT_ATUAL","COMPETEN","CNES_integer","FANTASIA","munResStatus","munResTipo","munResNome","munResUf","munResLat","munResLon","munResAlt","munResArea","CODESTAB","ano","mes","mes.nasc","Ano.nasc","dia","datacompleta"
"2237598","Sim","Municipal",67,35,"431490","201903","201903","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","03","03","2019","31",2019-03-31
"2237601","Sim","Municipal",182,359,"431490","201810","201903","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","03","03","2019","31",2019-03-31
"2237822","Sim","Municipal",8,1,"431490","201903","201903","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","03","03","2019","31",2019-03-31
"2237849","Sim","Municipal",159,105,"431490","201903","201903","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","03","03","2019","31",2019-03-31
"2237881","Sim","Municipal",16,4,"431490","201903","201903","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","03","03","2019","31",2019-03-31
"2262568","Sim","Municipal",176,188,"431490","201811","201903","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","03","03","2019","31",2019-03-31
"2265052","Sim","Municipal",37,27,"431490","201812","201903","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","03","03","2019","31",2019-03-31
"2265060","Sim","Municipal",188,9,"431490","201811","201903","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","03","03","2019","31",2019-03-31
"2693801","Sim","Municipal",29,328,"431490","201904","201903","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","03","03","2019","31",2019-03-31
"2778718","Sim","Municipal",74,5,"431490","201903","201903","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","03","03","2019","31",2019-03-31
"3006522","Sim","Municipal",151,165,"431490","201902","201903","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","03","03","2019","31",2019-03-31
"3007847","Sim","Municipal",162,58,"431490","201904","201903","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","03","03","2019","31",2019-03-31
"3567664","Sim","Municipal",100,110,"431490","201809","201903","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","03","03","2019","31",2019-03-31
"5026253","Não","Municipal",36,110,"431490","201904","201903","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","03","03","2019","31",2019-03-31
"5029880","Não","Municipal",2,0,"431490","201904","201903","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","03","03","2019","31",2019-03-31
"6295320","Sim","Municipal",1,209,"431490","201904","201903","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","03","03","2019","31",2019-03-31
"7092571","Sim","Municipal",85,5,"431490","201805","201903","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","03","03","2019","31",2019-03-31
"7349165","Não","Municipal",15,0,"431490","201602","201903","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","03","03","2019","31",2019-03-31
"7513151","Sim","Municipal",4,85,"431490","201903","201903","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","03","03","2019","31",2019-03-31
"9570047","Não","Municipal",5,0,"431490","201811","201903","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","03","03","2019","31",2019-03-31
"2237156","Não","Municipal",54,28,"431490","201812","201904","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","04","04","2019","31",
"2237253","Sim","Municipal",355,294,"431490","201905","201904","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","04","04","2019","31",
"2237261","Sim","Municipal",51,68,"431490","201904","201904","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","04","04","2019","31",
"2237571","Sim","Municipal",207,357,"431490","201904","201904","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","04","04","2019","31",
"2237598","Sim","Municipal",67,35,"431490","201904","201904","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","04","04","2019","31",
"2237601","Sim","Municipal",182,359,"431490","201904","201904","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","04","04","2019","31",
"2237822","Sim","Municipal",8,1,"431490","201904","201904","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","04","04","2019","31",
"2237849","Sim","Municipal",159,105,"431490","201904","201904","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","04","04","2019","31",
"2237881","Sim","Municipal",16,4,"431490","201904","201904","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","04","04","2019","31",
"2262568","Sim","Municipal",176,188,"431490","201904","201904","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","04","04","2019","31",
"2265052","Sim","Municipal",37,27,"431490","201904","201904","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","04","04","2019","31",
"2265060","Sim","Municipal",188,9,"431490","201904","201904","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","04","04","2019","31",
"2693801","Sim","Municipal",29,328,"431490","201904","201904","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","04","04","2019","31",
"2778718","Sim","Municipal",74,5,"431490","201903","201904","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","04","04","2019","31",
"3006522","Sim","Municipal",151,165,"431490","201904","201904","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","04","04","2019","31",
"3007847","Sim","Municipal",162,58,"431490","201904","201904","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","04","04","2019","31",
"3567664","Não","Municipal",100,149,"431490","201904","201904","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","04","04","2019","31",
"5026253","Não","Municipal",36,110,"431490","201904","201904","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","04","04","2019","31",
"5029880","Não","Municipal",2,0,"431490","201904","201904","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","04","04","2019","31",
"6295320","Sim","Municipal",1,209,"431490","201904","201904","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","04","04","2019","31",
"7092571","Sim","Municipal",85,5,"431490","201805","201904","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","04","04","2019","31",
"7349165","Não","Municipal",15,0,"431490","201602","201904","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","04","04","2019","31",
"7513151","Sim","Municipal",4,85,"431490","201904","201904","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","04","04","2019","31",
"9570047","Não","Municipal",5,0,"431490","201811","201904","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","04","04","2019","31",
"2237156","Não","Municipal",54,28,"431490","201812","201905","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","05","05","2019","31",2019-05-31
"2237253","Sim","Municipal",355,294,"431490","201906","201905","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","05","05","2019","31",2019-05-31
"2237261","Sim","Municipal",51,68,"431490","201905","201905","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","05","05","2019","31",2019-05-31
"2237571","Sim","Municipal",207,357,"431490","201904","201905","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","05","05","2019","31",2019-05-31
"2237598","Sim","Municipal",67,35,"431490","201903","201905","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","05","05","2019","31",2019-05-31
"2237601","Sim","Municipal",182,359,"431490","201810","201905","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","05","05","2019","31",2019-05-31
"2237822","Sim","Municipal",8,1,"431490","201905","201905","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","05","05","2019","31",2019-05-31
"2237849","Sim","Municipal",159,105,"431490","201904","201905","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","05","05","2019","31",2019-05-31
"2237881","Sim","Municipal",16,4,"431490","201904","201905","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","05","05","2019","31",2019-05-31
"2262568","Sim","Municipal",176,188,"431490","201904","201905","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","05","05","2019","31",2019-05-31
"2265052","Sim","Municipal",37,27,"431490","201904","201905","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","05","05","2019","31",2019-05-31
"2265060","Sim","Municipal",188,9,"431490","201904","201905","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","05","05","2019","31",2019-05-31
"2693801","Sim","Municipal",29,328,"431490","201906","201905","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","05","05","2019","31",2019-05-31
"2778718","Sim","Municipal",74,5,"431490","201903","201905","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","05","05","2019","31",2019-05-31
"3006522","Sim","Municipal",151,165,"431490","201904","201905","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","05","05","2019","31",2019-05-31
"3007847","Sim","Municipal",162,58,"431490","201905","201905","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","05","05","2019","31",2019-05-31
"3567664","Não","Municipal",100,149,"431490","201904","201905","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","05","05","2019","31",2019-05-31
"5026253","Não","Municipal",36,110,"431490","201904","201905","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","05","05","2019","31",2019-05-31
"5029880","Não","Municipal",2,0,"431490","201904","201905","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","05","05","2019","31",2019-05-31
"6295320","Sim","Municipal",1,209,"431490","201906","201905","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","05","05","2019","31",2019-05-31
"7092571","Sim","Municipal",85,5,"431490","201805","201905","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","05","05","2019","31",2019-05-31
"7349165","Não","Municipal",15,0,"431490","201602","201905","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","05","05","2019","31",2019-05-31
"7513151","Sim","Municipal",4,85,"431490","201906","201905","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","05","05","2019","31",2019-05-31
"9570047","Não","Municipal",5,0,"431490","201811","201905","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","05","05","2019","31",2019-05-31
"2237156","Não","Municipal",54,28,"431490","201812","201906","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","06","06","2019","31",
"2237253","Sim","Municipal",355,294,"431490","201906","201906","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","06","06","2019","31",
"2237261","Sim","Municipal",51,68,"431490","201907","201906","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","06","06","2019","31",
"2237571","Sim","Municipal",207,357,"431490","201904","201906","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","06","06","2019","31",
"2237598","Sim","Municipal",67,35,"431490","201906","201906","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","06","06","2019","31",
"2237601","Sim","Municipal",182,359,"431490","201906","201906","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","06","06","2019","31",
"2237822","Sim","Municipal",8,1,"431490","201906","201906","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","06","06","2019","31",
"2237849","Sim","Municipal",159,105,"431490","201906","201906","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","06","06","2019","31",
"2237881","Sim","Municipal",16,4,"431490","201906","201906","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","06","06","2019","31",
"2262568","Sim","Municipal",176,188,"431490","201906","201906","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","06","06","2019","31",
"2265052","Sim","Municipal",37,27,"431490","201904","201906","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","06","06","2019","31",
"2265060","Sim","Municipal",188,9,"431490","201904","201906","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","06","06","2019","31",
